gender,SeniorCitizen,Partner,Dependents,tenure,PhoneService,PaperlessBilling,MonthlyCharges,tenure_group,charges_group,total_services,MultipleLines_No phone service,MultipleLines_Yes,InternetService_Fiber optic,InternetService_No,OnlineSecurity_No internet service,OnlineSecurity_Yes,OnlineBackup_No internet service,OnlineBackup_Yes,DeviceProtection_No internet service,DeviceProtection_Yes,TechSupport_No internet service,TechSupport_Yes,StreamingTV_No internet service,StreamingTV_Yes,StreamingMovies_No internet service,StreamingMovies_Yes,Contract_One year,Contract_Two year,PaymentMethod_Credit card (automatic),PaymentMethod_Electronic check,PaymentMethod_Mailed check
1,0,1,0,-0.7011725107059804,1,1,1.2897354343612737,Long (>=12),High (70+),1.1053027811365044,False,True,True,False,False,False,False,False,False,True,False,True,False,True,False,True,False,False,False,True,False
0,0,0,0,-1.066061652744258,1,1,0.8161753750420588,Short (<12),High (70+),0.564679459730886,False,False,True,False,False,False,False,False,False,True,False,True,False,False,False,True,False,False,False,True,False
1,1,1,0,-0.7822589867144866,1,0,0.18920853594338014,Long (>=12),High (70+),-1.0571905044859689,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
0,0,1,1,1.2854461515024194,1,0,-1.4999335066283264,Long (>=12),Low (0-35),-1.0571905044859689,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,True,False,False,False,False
0,0,1,1,1.609792055536444,1,0,0.6844456402314321,Long (>=12),High (70+),2.186549423947741,False,False,False,False,False,True,False,True,False,True,False,True,False,True,False,True,False,True,False,False,False
1,0,1,0,1.2449029134981664,1,0,1.1646755595410585,Long (>=12),High (70+),1.1053027811365044,False,False,True,False,False,True,False,False,False,True,False,False,False,True,False,True,False,True,True,False,False
1,0,1,0,-1.2687778427655232,1,0,0.3809670106677101,Short (<12),High (70+),-0.5165671830803507,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False
0,0,0,0,1.5287055795279378,1,1,1.5465250439921157,Long (>=12),High (70+),1.6459261025421226,False,True,True,False,False,True,False,True,False,True,False,False,False,True,False,True,False,True,False,False,True
0,0,1,1,0.1502354873833338,1,1,1.324752199310934,Long (>=12),High (70+),1.1053027811365044,False,True,True,False,False,True,False,False,False,True,False,False,False,True,False,True,False,False,True,False,False
0,0,1,0,1.2449029134981664,1,1,0.5593857654112169,Long (>=12),High (70+),-0.5165671830803507,False,True,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False
1,0,1,0,1.5287055795279378,1,0,-1.351529121841671,Long (>=12),Low (0-35),-1.0571905044859689,False,True,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,True,False,False,False
0,0,0,1,-0.5795427966932212,0,1,-0.9930241473570541,Long (>=12),Low (0-35),-1.0571905044859689,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False
0,0,0,0,-0.13356717864643758,0,0,-0.8429522975727959,Long (>=12),Medium (35-70),0.02405613832526769,True,False,False,False,False,True,False,True,False,False,False,True,False,False,False,False,True,False,True,False,False
1,0,1,0,0.1502354873833338,1,1,1.0079338497663888,Long (>=12),High (70+),0.02405613832526769,False,True,True,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False,False
0,0,0,0,-0.09302394064218453,1,0,0.6794432452386238,Long (>=12),High (70+),0.02405613832526769,False,False,True,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False,False,True,False
1,0,1,0,1.1638164374896602,1,1,0.1708664209697487,Long (>=12),Medium (35-70),0.564679459730886,False,True,False,False,False,True,False,False,False,True,False,False,False,False,False,True,False,True,False,False,True
1,0,0,1,-0.8228022247187395,1,0,-1.514940691606752,Long (>=12),Low (0-35),-1.0571905044859689,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,True,False,False,False
0,0,0,0,1.4476191035194317,1,1,-0.34438026328953797,Long (>=12),Medium (35-70),0.02405613832526769,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,True,False,True,False,False
0,0,0,0,-1.2687778427655232,1,1,-0.6495263578508632,Short (<12),Medium (35-70),-1.0571905044859689,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False
0,0,0,1,0.0691490113748277,1,1,1.3530991042701825,Long (>=12),High (70+),1.6459261025421226,False,False,True,False,False,True,False,True,False,True,False,False,False,True,False,True,False,False,False,False,False
1,0,1,1,0.7178408194428766,1,1,1.3030751543420964,Long (>=12),High (70+),1.1053027811365044,False,True,True,False,False,False,False,True,False,True,False,False,False,True,False,True,False,False,False,False,False
0,0,1,0,-0.4984563206847151,1,0,0.587732670370466,Long (>=12),High (70+),-0.5165671830803507,False,True,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False
0,0,1,1,1.2449029134981664,1,1,1.1930224645003071,Long (>=12),High (70+),1.1053027811365044,False,True,True,False,False,True,False,True,False,True,False,False,False,True,False,False,False,False,False,True,False
0,0,1,1,1.609792055536444,1,1,0.8528596049893218,Long (>=12),High (70+),0.564679459730886,False,True,True,False,False,True,False,True,False,False,False,True,False,False,False,False,False,True,False,False,False
0,1,1,0,1.1232731994854073,1,1,1.7099366137571965,Long (>=12),High (70+),2.186549423947741,False,True,True,False,False,True,False,True,False,True,False,True,False,True,False,True,False,True,False,False,False
1,0,0,0,0.31240843940034607,1,1,0.6711059202506094,Long (>=12),High (70+),-0.5165671830803507,False,True,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False
1,0,0,0,-0.417369844676209,0,0,-0.26767687339980606,Long (>=12),Medium (35-70),0.564679459730886,True,False,False,False,False,False,False,False,False,True,False,True,False,True,False,True,False,True,False,False,False
1,0,1,0,0.8394705334556358,1,0,1.0996444246345465,Long (>=12),High (70+),0.564679459730886,False,True,True,False,False,False,False,True,False,False,False,True,False,False,False,True,True,False,False,False,False
1,0,0,0,1.5287055795279378,0,0,-0.5461435279994853,Long (>=12),Medium (35-70),0.564679459730886,True,False,False,False,False,True,False,False,False,True,False,True,False,False,False,True,False,True,False,False,False
1,0,1,1,0.5556678674258644,1,0,-1.5016009716259293,Long (>=12),Low (0-35),-1.0571905044859689,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,True,True,False,False
0,0,1,1,1.082729961481154,1,0,-1.5099382966139436,Long (>=12),Low (0-35),-1.0571905044859689,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,True,True,False,False
0,0,0,1,-1.2282346047612702,1,0,-0.4410932331505046,Short (<12),Medium (35-70),-0.5165671830803507,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True
0,0,1,0,0.3934949154088522,1,1,0.6510963402793747,Long (>=12),High (70+),0.02405613832526769,False,True,True,False,False,False,False,False,False,True,False,True,False,False,False,False,False,False,False,True,False
1,0,0,0,0.961100247468395,1,1,0.7211298701786955,Long (>=12),High (70+),0.02405613832526769,False,True,True,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False
0,0,1,1,-0.8228022247187395,1,0,-1.5132732266091493,Long (>=12),Low (0-35),-1.0571905044859689,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,False,False,False,False
1,0,0,1,-0.8228022247187395,1,1,0.16919895597214543,Long (>=12),Medium (35-70),0.564679459730886,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,True,False,False,False,False,True
1,1,0,0,-0.45791308268046205,1,1,-0.15762418355801683,Long (>=12),Medium (35-70),0.02405613832526769,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False
0,0,1,1,1.609792055536444,1,0,0.8328500250180876,Long (>=12),High (70+),2.186549423947741,False,True,False,False,False,True,False,True,False,True,False,True,False,True,False,True,False,True,True,False,False
0,0,0,0,1.1638164374896602,1,1,1.678254778802742,Long (>=12),High (70+),2.186549423947741,False,True,True,False,False,True,False,True,False,True,False,True,False,True,False,True,True,False,False,False,True
1,0,1,1,0.3934949154088522,1,0,-1.4699191366714746,Long (>=12),Low (0-35),-1.0571905044859689,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,True,False,False,True
1,0,0,0,-0.9444319387314988,1,1,1.0246084997424174,Short (<12),High (70+),0.02405613832526769,False,True,True,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False,True,False
0,1,0,0,0.6772975814386236,1,0,-0.6995503077789493,Long (>=12),Medium (35-70),-1.0571905044859689,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True
1,0,1,0,1.609792055536444,1,1,1.1463334445674271,Long (>=12),High (70+),1.1053027811365044,False,True,True,False,False,True,False,True,False,True,False,False,False,False,False,True,False,True,False,True,False
1,0,1,0,0.8800137714598889,1,0,1.4998360240592352,Long (>=12),High (70+),2.186549423947741,False,False,True,False,False,True,False,True,False,True,False,True,False,True,False,True,False,True,False,False,False
0,0,1,1,0.6367543434343705,1,1,0.5760604153872456,Long (>=12),High (70+),-0.5165671830803507,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,True,True,False,False,False,True
0,0,0,0,-1.025518414740005,1,1,0.4843498405190878,Short (<12),High (70+),-0.5165671830803507,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False
1,0,1,1,1.4476191035194317,1,0,0.20088079092660005,Long (>=12),High (70+),0.564679459730886,False,True,False,False,False,False,False,True,False,False,False,True,False,False,False,True,False,True,True,False,False
0,0,0,0,-1.2687778427655232,1,1,0.17920374595776303,Short (<12),High (70+),-1.0571905044859689,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True
0,1,0,0,-0.9849751767357519,1,1,1.3581014992629914,Short (<12),High (70+),1.1053027811365044,False,True,True,False,False,False,False,True,False,True,False,False,False,True,False,True,False,False,False,True,False
0,0,0,0,1.3259893895066726,1,1,1.5431901139969098,Long (>=12),High (70+),1.6459261025421226,False,True,True,False,False,True,False,True,False,True,False,False,False,True,False,True,False,False,True,False,False
0,1,0,0,-1.2282346047612702,1,0,-0.3310405433087151,Short (<12),Medium (35-70),0.02405613832526769,False,False,False,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True
0,0,1,1,0.8800137714598889,1,0,-0.15929164855561959,Long (>=12),Medium (35-70),0.02405613832526769,False,True,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False
1,0,0,1,0.9205570094641419,1,0,-1.5232780165947666,Long (>=12),Low (0-35),-1.0571905044859689,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,True,False,False,False,False
0,1,1,0,-1.147148128752764,1,1,1.1613406295458526,Short (<12),High (70+),0.564679459730886,False,True,True,False,False,True,False,False,False,False,False,False,False,True,False,True,False,False,False,True,False
1,0,1,0,-0.6200860346974743,1,1,0.18754107094577738,Long (>=12),High (70+),-1.0571905044859689,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
1,0,0,0,-1.2687778427655232,1,1,-0.3260381483159065,Short (<12),Medium (35-70),-0.5165671830803507,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False
0,0,0,0,-0.8228022247187395,1,1,0.8211777700348676,Long (>=12),High (70+),0.564679459730886,False,False,True,False,False,False,False,False,False,True,False,True,False,False,False,True,False,False,False,True,False
1,0,1,0,-0.9038887007272457,1,1,-0.3277056133135093,Short (<12),Medium (35-70),0.02405613832526769,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False
1,0,0,0,-0.6606292727017273,1,0,-1.4849263216499005,Long (>=12),Low (0-35),-1.0571905044859689,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,False,False,False,False
1,0,0,1,-0.7822589867144866,1,0,0.054143871137547844,Long (>=12),Medium (35-70),0.02405613832526769,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,True,False,False
1,0,0,1,-1.147148128752764,1,1,1.2313741594451733,Short (<12),High (70+),0.564679459730886,False,True,True,False,False,False,False,True,False,False,False,False,False,True,False,True,False,False,False,True,False
0,0,0,0,-1.025518414740005,1,0,-1.491596181640312,Short (<12),Low (0-35),-1.0571905044859689,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,False,False,False,True
1,1,1,0,1.3665326275109255,1,1,1.4197977041742973,Long (>=12),High (70+),1.6459261025421226,False,True,True,False,False,False,False,True,False,True,False,True,False,True,False,True,True,False,False,False,False
0,0,0,0,-1.066061652744258,1,1,-0.5044569030594136,Short (<12),Medium (35-70),-0.5165671830803507,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False
1,0,0,0,-0.8633454627229926,0,0,-1.0030289373426713,Short (<12),Low (0-35),-0.5165671830803507,True,False,False,False,False,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False,True
1,0,0,0,-0.25519689265919676,0,0,-0.9680121723930111,Long (>=12),Medium (35-70),-0.5165671830803507,True,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False,False,False,False,True,False
0,0,0,0,1.3259893895066726,1,0,-1.2764931969495419,Long (>=12),Low (0-35),-1.0571905044859689,False,True,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,True,False,False,False
0,0,0,0,-1.2687778427655232,1,0,-0.6995503077789493,Short (<12),Medium (35-70),-1.0571905044859689,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False
0,0,0,0,-1.066061652744258,1,1,0.8328500250180876,Short (<12),High (70+),0.02405613832526769,False,True,True,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,True,False
0,1,1,0,0.9205570094641419,1,0,-0.4377583031552988,Long (>=12),Medium (35-70),-1.0571905044859689,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
0,1,0,0,-1.2687778427655232,0,1,-0.9446676624265709,Short (<12),Medium (35-70),-1.0571905044859689,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False
1,0,1,1,-0.5795427966932212,0,0,-1.3081750319039964,Long (>=12),Low (0-35),-1.5978138258915873,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False
1,0,1,1,1.5287055795279378,1,0,-1.3215147518848194,Long (>=12),Low (0-35),-1.0571905044859689,False,True,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,True,True,False,False
0,0,1,0,1.609792055536444,1,0,1.479826444088001,Long (>=12),High (70+),1.6459261025421226,False,True,True,False,False,False,False,True,False,True,False,True,False,True,False,True,True,False,True,False,False
0,0,1,0,1.5692488175321908,1,1,0.5310388604519684,Long (>=12),High (70+),1.6459261025421226,False,False,False,False,False,False,False,True,False,True,False,True,False,True,False,True,False,True,True,False,False
1,1,0,0,-0.5795427966932212,1,1,0.5260364654591595,Long (>=12),High (70+),-0.5165671830803507,False,True,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False
1,0,1,1,0.961100247468395,1,1,-1.3448592618512594,Long (>=12),Low (0-35),-1.0571905044859689,False,True,False,True,True,False,True,False,True,False,True,False,True,False,True,False,True,False,False,False,True
1,0,1,1,-1.2687778427655232,1,1,0.8445222800013075,Short (<12),High (70+),0.02405613832526769,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False,True,False
1,0,0,0,1.4881623415236847,1,0,-1.3615339118272882,Long (>=12),Low (0-35),-1.0571905044859689,False,True,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,True,False,False,False
0,0,1,1,-0.6606292727017273,1,0,0.2825865758091407,Long (>=12),High (70+),-0.5165671830803507,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False
1,0,0,0,0.10969224937908076,1,1,-0.1726313685364425,Long (>=12),Medium (35-70),0.02405613832526769,False,True,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False
1,0,0,0,-1.2687778427655232,1,1,-1.4782564616594889,Short (<12),Low (0-35),-1.0571905044859689,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,False,False,False,True
1,0,0,1,-1.2687778427655232,1,1,-1.5116057616115464,Short (<12),Low (0-35),-1.0571905044859689,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,False,False,False,True
0,0,1,0,-1.2282346047612702,1,1,0.18754107094577738,Short (<12),High (70+),-1.0571905044859689,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False
0,0,1,0,1.1232731994854073,0,0,-0.13261220859397377,Long (>=12),Medium (35-70),1.1053027811365044,True,False,False,False,False,False,False,True,False,True,False,True,False,True,False,True,False,True,True,False,False
1,0,1,1,1.4476191035194317,0,1,-0.2793491283830262,Long (>=12),Medium (35-70),1.1053027811365044,True,False,False,False,False,True,False,True,False,True,False,True,False,False,False,True,False,True,False,False,True
1,0,0,1,-0.2146536546549437,1,0,-1.5216105515971636,Long (>=12),Low (0-35),-1.0571905044859689,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,False,False,False,True
0,0,1,0,0.4745813914173583,1,1,-0.10926769862753352,Long (>=12),Medium (35-70),0.564679459730886,False,False,False,False,False,True,False,True,False,True,False,False,False,False,False,False,True,False,False,False,True
0,1,0,0,-0.7822589867144866,1,1,1.0096013147639915,Long (>=12),High (70+),0.02405613832526769,False,True,True,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False,True,False
1,0,0,1,0.961100247468395,1,1,-1.453244486695446,Long (>=12),Low (0-35),-1.0571905044859689,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,True,False,False,False,True
0,0,0,0,-0.2146536546549437,1,1,1.027943429737623,Long (>=12),High (70+),0.02405613832526769,False,True,True,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False,False
0,0,0,0,0.3934949154088522,1,1,0.09749796107522235,Long (>=12),Medium (35-70),1.1053027811365044,False,False,False,False,False,True,False,True,False,False,False,True,False,False,False,True,True,False,False,False,True
0,0,0,0,-1.2687778427655232,1,0,0.21088558091221715,Short (<12),High (70+),-1.0571905044859689,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True
0,0,0,0,-0.7011725107059804,1,1,-0.522799018033045,Long (>=12),Medium (35-70),-1.0571905044859689,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False
1,0,0,0,-0.5389995586889682,1,1,0.6661035252578006,Long (>=12),High (70+),0.02405613832526769,False,True,True,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False
1,0,0,0,-0.9038887007272457,1,0,-0.08425572366349048,Short (<12),Medium (35-70),0.564679459730886,False,False,False,False,False,True,False,False,False,False,False,True,False,True,False,False,False,False,False,False,False
1,0,0,0,-1.2687778427655232,1,1,0.1708664209697487,Short (<12),Medium (35-70),-1.0571905044859689,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False
0,0,0,0,-1.106604890748511,1,1,0.5410436504375854,Short (<12),High (70+),-0.5165671830803507,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False
1,0,1,0,-0.45791308268046205,1,0,-0.3393778682967294,Long (>=12),Medium (35-70),-0.5165671830803507,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False
0,0,0,0,-0.9849751767357519,1,0,0.3609574306964754,Short (<12),High (70+),-0.5165671830803507,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False
1,0,1,1,1.609792055536444,1,1,1.3781110792342255,Long (>=12),High (70+),1.1053027811365044,False,True,True,False,False,True,False,False,False,True,False,False,False,True,False,True,True,False,False,False,False
0,0,0,0,-0.6200860346974743,1,0,0.19087600094098292,Long (>=12),High (70+),-1.0571905044859689,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
0,0,0,0,-0.2146536546549437,1,1,-1.4849263216499005,Long (>=12),Low (0-35),-1.0571905044859689,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,True,False,False,False
0,0,0,1,-0.417369844676209,0,1,-0.5111267630498249,Long (>=12),Medium (35-70),0.02405613832526769,True,False,False,False,False,False,False,False,False,True,False,False,False,True,False,True,True,False,True,False,False
1,0,0,0,-1.147148128752764,1,1,0.5410436504375854,Short (<12),High (70+),-0.5165671830803507,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False
1,0,1,0,-0.9444319387314988,0,0,-1.3565315168344796,Short (<12),Low (0-35),-1.5978138258915873,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False
1,0,0,1,1.3665326275109255,1,0,0.030799361171107584,Long (>=12),Medium (35-70),0.564679459730886,False,True,False,False,False,True,False,True,False,False,False,True,False,False,False,False,False,True,False,False,False
1,0,1,1,0.10969224937908076,1,1,0.829515095022882,Long (>=12),High (70+),0.02405613832526769,False,True,True,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False
1,0,1,1,-0.6606292727017273,1,0,-1.4765889966618861,Long (>=12),Low (0-35),-1.0571905044859689,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,True,False,False,True
0,0,0,0,-0.5389995586889682,1,1,-0.2893539183686433,Long (>=12),Medium (35-70),-0.5165671830803507,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True
1,0,1,1,-1.147148128752764,1,1,-0.4627702781193418,Short (<12),Medium (35-70),-1.0571905044859689,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False
0,0,0,0,-0.09302394064218453,1,1,0.4843498405190878,Long (>=12),High (70+),1.1053027811365044,False,True,False,False,False,True,False,False,False,True,False,False,False,True,False,True,True,False,True,False,False
1,0,0,1,-0.9444319387314988,1,0,-0.3143658933326864,Short (<12),Medium (35-70),-0.5165671830803507,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False
1,0,0,0,0.10969224937908076,1,1,1.0662951246824892,Long (>=12),High (70+),1.1053027811365044,False,True,True,False,False,True,False,True,False,True,False,True,False,False,False,False,False,False,False,False,True
0,0,1,1,-1.2687778427655232,0,0,-0.8229427176015615,Short (<12),Medium (35-70),-0.5165671830803507,True,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False,False,True,False
0,0,0,0,-1.2687778427655232,1,1,-0.689545517793332,Short (<12),Medium (35-70),-1.0571905044859689,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False
0,1,1,0,0.4340381534131052,0,0,-0.307696033342275,Long (>=12),Medium (35-70),0.564679459730886,True,False,False,False,False,False,False,True,False,True,False,False,False,True,False,True,False,False,True,False,False
0,0,1,1,1.609792055536444,1,1,1.3130799443277141,Long (>=12),High (70+),1.1053027811365044,False,True,True,False,False,True,False,True,False,False,False,False,False,True,False,True,True,False,False,True,False
1,0,0,0,-0.6606292727017273,1,0,-1.528280411587575,Long (>=12),Low (0-35),-1.0571905044859689,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,True,True,False,False
0,0,0,0,-1.025518414740005,1,1,0.16919895597214543,Short (<12),Medium (35-70),-1.0571905044859689,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
1,0,0,0,-0.13356717864643758,1,1,-1.4999335066283264,Long (>=12),Low (0-35),-1.0571905044859689,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,True,False,False,False,True
1,0,0,0,-0.052480702637931476,1,1,0.45600293555983923,Long (>=12),High (70+),0.02405613832526769,False,False,True,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,True,False
0,1,1,0,1.609792055536444,1,1,1.6999318237715795,Long (>=12),High (70+),2.186549423947741,False,True,True,False,False,True,False,True,False,True,False,True,False,True,False,True,False,True,True,False,False
0,0,0,0,-0.5795427966932212,1,1,1.0096013147639915,Long (>=12),High (70+),0.564679459730886,False,True,True,False,False,False,False,False,False,True,False,True,False,False,False,True,False,False,False,False,False
1,0,1,1,1.2043596754939134,1,1,0.8111729800492501,Long (>=12),High (70+),0.02405613832526769,False,True,True,False,False,False,False,False,False,True,False,False,False,True,False,False,False,True,True,False,False
0,0,0,0,-0.9038887007272457,1,0,-0.45276548813372447,Short (<12),Medium (35-70),-0.5165671830803507,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False
1,0,1,0,1.609792055536444,1,1,0.6794432452386238,Long (>=12),High (70+),1.6459261025421226,False,True,False,False,False,False,False,True,False,True,False,True,False,True,False,True,False,True,False,False,False
0,1,0,0,-1.2687778427655232,1,0,-0.6561962178412746,Short (<12),Medium (35-70),-1.0571905044859689,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True
1,0,0,0,-0.7822589867144866,1,0,-1.4932636466379148,Long (>=12),Low (0-35),-1.0571905044859689,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,True,True,False,False
1,1,0,0,-1.2687778427655232,1,1,0.17586881596255702,Short (<12),High (70+),-1.0571905044859689,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False
0,0,1,0,-0.29574013066344984,1,1,-1.2664884069639248,Long (>=12),Low (0-35),-1.0571905044859689,False,True,False,True,True,False,True,False,True,False,True,False,True,False,True,False,True,False,False,False,True
1,1,0,0,-0.052480702637931476,1,1,1.0612927296896804,Long (>=12),High (70+),0.564679459730886,False,True,True,False,False,False,False,False,False,True,False,True,False,True,False,False,False,False,False,False,False
1,0,1,1,-1.2282346047612702,1,1,-0.676205797812509,Short (<12),Medium (35-70),-1.0571905044859689,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False
0,0,1,1,0.961100247468395,1,0,0.01412471119507889,Long (>=12),Medium (35-70),0.02405613832526769,False,True,False,False,False,True,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False
1,0,0,0,-0.13356717864643758,1,1,-0.2009782734956913,Long (>=12),Medium (35-70),0.564679459730886,False,False,False,False,False,True,False,True,False,False,False,True,False,False,False,False,True,False,False,True,False
0,0,0,0,-1.2282346047612702,1,0,0.16252909598173435,Short (<12),Medium (35-70),-1.0571905044859689,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False
1,0,0,0,-1.2282346047612702,1,1,0.5026919554927193,Short (<12),High (70+),0.02405613832526769,False,False,True,False,False,False,False,False,False,True,False,True,False,False,False,False,False,False,False,True,False
1,0,1,1,0.5962111054301175,1,1,1.4197977041742973,Long (>=12),High (70+),1.1053027811365044,False,True,True,False,False,False,False,False,False,True,False,True,False,True,False,True,False,False,False,False,False
0,0,0,0,-1.147148128752764,1,0,-1.4815913916546948,Short (<12),Low (0-35),-1.0571905044859689,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,False,False,False,True
1,0,0,0,-0.29574013066344984,1,1,-1.4882612516451064,Long (>=12),Low (0-35),-1.0571905044859689,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,False,False,False,True
0,1,1,0,0.8394705334556358,1,1,1.0362807547256374,Long (>=12),High (70+),0.02405613832526769,False,True,True,False,False,False,False,False,False,False,False,False,False,True,False,True,True,False,True,False,False
0,1,0,0,-0.7417157487102335,0,1,-0.6145095929012028,Long (>=12),Medium (35-70),-0.5165671830803507,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False,True,False
0,0,1,1,1.609792055536444,1,0,0.06915105611597329,Long (>=12),Medium (35-70),0.564679459730886,False,True,False,False,False,True,False,False,False,True,False,True,False,False,False,False,False,True,False,False,False
